CODELIEU;NUM_OCCUPANT;CODE_HEURE;ACTIV_A;ACTIV_B;ACTIV_C;FUM_VOUS;AUTR_FUM;PROD1;PROD2;PROD3;PROD4;PROD5;PROD6;PROD7;PROD8
03-M071;3;V_1007;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1008;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1009;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1010;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1011;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1012;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1013;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1014;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1015;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1016;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1017;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1018;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1019;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1020;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1021;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1022;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1023;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1024;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1025;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1026;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1027;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1028;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1029;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1030;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1031;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1032;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1033;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1034;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1035;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1036;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1037;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1038;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1039;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1040;3;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1041;3;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1042;3;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1043;3;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1044;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1045;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1046;5;73;113;0;0;35;16;5;21;NA;NA;NA;NA
03-M071;3;V_1047;5;73;113;0;0;35;16;5;21;NA;NA;NA;NA
03-M071;3;V_1048;5;73;113;0;0;35;16;5;21;NA;NA;NA;NA
03-M071;3;V_1049;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1050;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1051;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1052;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1053;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1054;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1055;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1056;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1057;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1058;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1059;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1060;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1061;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1062;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1063;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1064;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1065;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1066;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1067;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1068;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1069;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1070;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1071;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1072;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1073;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1074;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1075;9;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1076;9;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1077;9;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1078;9;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1079;46;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1080;46;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1081;46;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1082;46;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1083;46;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1084;46;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1085;46;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1086;46;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1087;46;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1088;46;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1089;46;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1090;46;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1091;7;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1092;7;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1093;7;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1094;10;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1095;10;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1096;10;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1097;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1098;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1099;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1100;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1101;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1102;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1103;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1104;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1105;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1106;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1107;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1108;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1109;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1110;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1111;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1112;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1113;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1114;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1115;13;30;NA;0;0;54;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1116;13;30;NA;0;1;54;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1117;13;30;NA;0;0;54;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1118;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1119;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1120;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1121;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1122;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1123;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1124;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1125;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1126;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1127;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1128;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1129;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1130;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1131;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1132;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1133;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1134;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1135;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1136;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1137;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1138;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1139;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1140;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1141;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1142;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1143;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;3;V_1144;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_0001;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_0002;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_0003;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_0004;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_0005;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_0006;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_0007;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_0008;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_0009;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_0010;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_0011;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_0012;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_0013;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_0014;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_0015;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_0016;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_0017;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_0018;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1001;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1002;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1003;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1004;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1005;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1006;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1007;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1008;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1009;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1010;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1011;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1012;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1013;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1014;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1015;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1016;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1017;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1018;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1019;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1020;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1021;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1022;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1023;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1024;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1025;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1026;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1027;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1028;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1029;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1030;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1031;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1032;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1033;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1034;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1035;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1036;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1037;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1038;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1039;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1040;3;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1041;3;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1042;3;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1043;5;73;113;0;0;35;16;21;2;11;5;NA;NA
03-M071;4;V_1044;5;73;113;0;0;35;16;21;2;11;5;NA;NA
03-M071;4;V_1045;5;73;113;0;0;35;16;21;2;11;5;NA;NA
03-M071;4;V_1046;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1047;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1048;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1049;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1050;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1051;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1052;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1053;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1054;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1055;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1056;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1057;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1058;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1059;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1060;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1061;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1062;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1063;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1064;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1065;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1066;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1067;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1068;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1069;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1070;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1071;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1072;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1073;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1074;21;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1075;9;30;NA;0;0;54;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1076;9;30;NA;0;0;54;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1077;9;30;NA;0;0;54;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1078;9;30;NA;0;0;54;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1079;39;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1080;39;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1081;39;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1082;39;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1083;39;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1084;39;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1085;39;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1086;39;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1087;39;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1088;39;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1089;39;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1090;39;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1091;39;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1092;39;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1093;39;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1094;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1095;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1096;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1097;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1098;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1099;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1100;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1101;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1102;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1103;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1104;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1105;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1106;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1107;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1108;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1109;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1110;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1111;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1112;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1113;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1114;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1115;24;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1116;24;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1117;13;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1118;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1119;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1120;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1121;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1122;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1123;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1124;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1125;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1126;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1127;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1128;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1129;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1130;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1131;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1132;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
03-M071;4;V_1133;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
